design_id,n_stage1_per_form,n_stage2_per_order,total_response_burden,total_participants,repeated_measurement_participants,scenario_id,phase,true_change_logit,R,valid_n,ab_count,ba_count,false_reliable_change_rate,false_reliable_change_ci_low,false_reliable_change_ci_high,false_increase_rate,false_decrease_rate,indeterminate_rate,indeterminate_ci_low,indeterminate_ci_high,se_signed_rel_bias,se_signed_rel_bias_ci_low,se_signed_rel_bias_ci_high,se_abs_rel_error,se_abs_rel_error_ci_low,se_abs_rel_error_ci_high,form_bias_norm,form_bias_norm_ci_low,form_bias_norm_ci_high,practice_bias_norm,practice_bias_norm_ci_low,practice_bias_norm_ci_high
GBM01-N1-150-N2-100,150,100,12600,500,200,S06,screen,0.0,3000,2960,1500,1500,0.053,0.04341607770700619,0.06455675829247567,0.029,0.024,0.013333333333333334,0.008913251030863281,0.01990132060168224,-0.0031833531542237834,-0.006756950064389833,0.00039024375594226644,0.06030041758742722,0.058146331958080756,0.062454503216773684,0.0034295912772544703,0.000378963186114278,0.006480219368394663,0.00043950147448281547,-0.002902662388433568,0.0037816653373991993
GBM01-N1-150-N2-100,150,100,12600,500,200,S07,screen,0.0,3000,2967,1500,1500,0.058,0.04795179775338438,0.06999897072932477,0.030666666666666665,0.027333333333333334,0.011,0.007061959784684468,0.017096243355688316,-0.0035097263392719438,-0.007012974315590126,-6.4783629537615295e-06,0.0594318022906493,0.05733443231692847,0.06152917226437014,0.0004689321580320816,-0.002424644341737437,0.0033625086578016,-0.0012510694349199185,-0.004566536297297604,0.002064397427457767
GBM01-N1-150-N2-100,150,100,12600,500,200,S08,screen,0.0,3000,2973,1500,1500,0.06333333333333334,0.05281487668315638,0.07577901978166185,0.029333333333333333,0.034,0.009,0.0055166755619983614,0.014650354585083519,-0.0026527526377641535,-0.0061790940270982754,0.0008735887515699684,0.059722285151495906,0.05760376363732298,0.06184080666566883,0.002753371401265842,-0.00012543854452306668,0.00563218134705475,-0.0017070710258655886,-0.004959817930532037,0.0015456758788008598
GBM01-N1-150-N2-100,150,100,12600,500,200,S09,screen,0.0,3000,2874,1500,1500,0.05,0.040706793573359636,0.061279282936185876,0.030666666666666665,0.019333333333333334,0.042,0.033533753978440974,0.0524876305579409,-0.003340859080536261,-0.006904116661812688,0.00022239850074016587,0.05894391401911834,0.05677623151470344,0.061111596523533235,-0.026859974628897956,-0.02982703245606276,-0.023892916801733152,0.002229301897128336,-0.001062184912177187,0.005520788706433859
GBM01-N1-150-N2-150,150,150,16200,600,300,S01,screen,0.0,3000,2967,1500,1500,0.051666666666666666,0.04221076318560183,0.06310129081835276,0.028666666666666667,0.023,0.011,0.007061959784684468,0.017096243355688316,-0.0015384181858507271,-0.004388833176984998,0.0013119968052835438,0.04784478239023125,0.0461100125503963,0.04957955223006621,-0.002118224178977983,-0.0046255192051457145,0.0003890708471897485,-1.3283233249130647e-05,-0.0027489937142638884,0.002722427247765627
GBM01-N1-150-N2-150,150,150,16200,600,300,S02,screen,0.0,3000,2960,1500,1500,0.051666666666666666,0.04221076318560183,0.06310129081835276,0.02666666666666667,0.025,0.013333333333333334,0.008913251030863281,0.01990132060168224,0.000297830791339257,-0.0026077861829786595,0.0032034477656571734,0.04899585896459207,0.047246569796800246,0.05074514813238389,-8.357008545819315e-05,-0.0025721427421254097,0.002405002571209023,-0.0010068662289913607,-0.003737748902359929,0.0017240164443772076
GBM01-N1-150-N2-150,150,150,16200,600,300,S03,screen,0.0,3000,2971,1500,1500,0.052,0.04251191679605569,0.06346533270678072,0.027333333333333334,0.024666666666666667,0.009666666666666667,0.006026789013377336,0.015470632131468182,-0.001748792215981814,-0.004496956583882597,0.0009993721519189693,0.04616547728695574,0.04449272986149509,0.04783822471241639,-0.0019163498516126163,-0.00444865091383817,0.0006159512106129372,0.0008301398107816319,-0.001875429135375262,0.003535708756938526
GBM01-N1-150-N2-150,150,150,16200,600,300,S04,screen,0.0,3000,2970,1500,1500,0.06233333333333333,0.05190122586079068,0.07469708410738211,0.035333333333333335,0.027,0.01,0.006283801751578197,0.015878814892149137,0.0004342373620898712,-0.002741226749433856,0.0036097014736135983,0.05362172553648457,0.051709001208187916,0.05553444986478122,4.9571868470811796e-05,-0.0024007053614639256,0.002499849098405549,0.0010832671525925028,-0.001633806460903371,0.003800340766088377
GBM01-N1-150-N2-150,150,150,16200,600,300,S05,screen,0.0,3000,2962,1500,1500,0.05266666666666667,0.043114575095298605,0.06419306540530144,0.025666666666666667,0.027,0.012666666666666666,0.008379752870551895,0.01910442776422998,-0.0011312604490207835,-0.0039982320578623365,0.0017357111598207695,0.048163066232890926,0.04642394557888143,0.04990218688690042,0.002134651397409406,-0.00039843484169698904,0.004667737636515802,0.0012438618093042377,-0.0014637000342586019,0.003951423652867077
GBM01-N1-150-N2-150,150,150,16200,600,300,S06,screen,0.0,3000,2977,1500,1500,0.050333333333333334,0.041007344015243544,0.06164392799318377,0.02666666666666667,0.023666666666666666,0.007666666666666666,0.004514125223704802,0.012992122927849806,-0.0017210388440028206,-0.004640652494304461,0.0011985748062988202,0.0496473964943672,0.04790515303601174,0.051389639952722665,0.0022835252992695182,-0.00016421833111787947,0.004731268929656916,0.0001280354442585293,-0.002614991324368335,0.002871062212885393
GBM01-N1-150-N2-150,150,150,16200,600,300,S07,screen,0.0,3000,2972,1500,1500,0.059,0.04886175450263722,0.07108460047671737,0.03133333333333333,0.027666666666666666,0.009333333333333334,0.00577105869837476,0.015061166947588942,-0.003131555216757501,-0.006081542502829559,-0.0001815679306854433,0.05029805996751356,0.04854463085927746,0.05205148907574966,0.0011142313064814607,-0.0013600933408135425,0.003588555953776464,-0.00022425853238974226,-0.0028896773485778235,0.002441160283798339
GBM01-N1-150-N2-150,150,150,16200,600,300,S08,screen,0.0,3000,2972,1500,1500,0.058333333333333334,0.04825501697631898,0.07036094700527197,0.036,0.022333333333333334,0.009333333333333334,0.00577105869837476,0.015061166947588942,-0.001191396274776025,-0.004125226051121499,0.0017424335015694483,0.049645127188779385,0.047882615706030675,0.051407638671528096,0.00141533586773397,-0.0010448439786525368,0.0038755157141204767,-0.000900318915467804,-0.0036228704320207554,0.0018222326010851476
GBM01-N1-150-N2-150,150,150,16200,600,300,S09,screen,0.0,3000,2866,1500,1500,0.05333333333333334,0.04371769460207437,0.06492033689628932,0.028333333333333332,0.025,0.04466666666666667,0.035915698277096036,0.055427250250340385,0.0002870892779639749,-0.0026557420037929547,0.003229920559720905,0.04849466467915699,0.04670184614019754,0.050287483218116436,-0.02084429022034884,-0.02338057042220912,-0.01830801001848856,0.0014597688418134527,-0.001270403517368006,0.004189941200994912
GBM01-N1-150-N2-200,150,200,19800,700,400,S01,screen,0.0,3000,2972,1500,1500,0.05533333333333333,0.04552974102397992,0.06709946346767467,0.03,0.025333333333333333,0.009333333333333334,0.00577105869837476,0.015061166947588942,-0.0010240768749620313,-0.0034533555798857557,0.0014052018299616931,0.04078864205096031,0.0393093519414735,0.04226793216044712,0.0008806361180749673,-0.0013338994430102996,0.003095171679160234,-0.0011490006407529447,-0.0035278718355085973,0.0012298705540027082
GBM01-N1-150-N2-200,150,200,19800,700,400,S02,screen,0.0,3000,2968,1500,1500,0.053,0.04341607770700619,0.06455675829247567,0.025,0.028,0.010666666666666666,0.00680144026857975,0.01669156737291122,-0.001111422303194654,-0.003557866848664778,0.0013350222422754702,0.04094346805755905,0.0394471029498088,0.042439833165309304,-0.00040647018077669535,-0.002652011512804898,0.0018390711512515075,0.00016906674213016667,-0.002168922636212794,0.0025070561204731273
GBM01-N1-150-N2-200,150,200,19800,700,400,S03,screen,0.0,3000,2969,1500,1500,0.05366666666666667,0.04401942478148128,0.06528380221576421,0.028,0.025666666666666667,0.010333333333333333,0.006542037223830099,0.01628577491877905,-0.001189591924797576,-0.003604003603714734,0.0012248197541195821,0.04066006045389889,0.039198292478863146,0.04212182842893463,0.0006571671082578131,-0.001543173577819607,0.002857507794335233,-0.0008850644500577796,-0.0032386665357690835,0.001468537635653524
GBM01-N1-150-N2-200,150,200,19800,700,400,S04,screen,0.0,3000,2965,1500,1500,0.059666666666666666,0.04946888558965727,0.07180786038746095,0.029333333333333333,0.030333333333333334,0.011666666666666667,0.007586161737740677,0.017902432400395754,0.00044732022138005,-0.002364394294306871,0.003259034737066971,0.04731095868520046,0.045609281570926384,0.049012635799474534,-0.0007675517688511736,-0.002936423419300523,0.0014013198815981758,-0.001583616922725091,-0.0039131555263959145,0.0007459216809457324
GBM01-N1-150-N2-200,150,200,19800,700,400,S05,screen,0.0,3000,2971,1500,1500,0.055,0.04522745888733454,0.06673655010543823,0.029333333333333333,0.025666666666666667,0.009666666666666667,0.006026789013377336,0.015470632131468182,-0.00318222957471886,-0.005682035629785069,-0.0006824235196526513,0.04216448281197348,0.040647907684995446,0.04368105793895151,4.04318389377603e-05,-0.0021663641869855022,0.002247227864861023,-0.0011329134002626654,-0.003499017449606983,0.0012331906490816523
GBM01-N1-150-N2-200,150,200,19800,700,400,S06,screen,0.0,3000,2978,1500,1500,0.04833333333333333,0.03920592532713859,0.05945417368799782,0.024666666666666667,0.023666666666666666,0.007333333333333333,0.004267676697941736,0.012573375954731052,-0.0018858069736241753,-0.004403647535425183,0.0006320335881768323,0.04297347668115572,0.04147961334993226,0.044467340012379175,0.002189004488305362,2.8318804892691393e-05,0.004349690171718032,-0.00014486770413506356,-0.0025072776913733653,0.002217542283103238
GBM01-N1-150-N2-200,150,200,19800,700,400,S07,screen,0.0,3000,2959,1500,1500,0.050666666666666665,0.04130801732179694,0.062008450185512196,0.027,0.023666666666666666,0.013666666666666667,0.009181236074875046,0.020298531056552285,-0.0023603841303788324,-0.00491981759424168,0.00019904933348401533,0.04299251311282542,0.04143775605882936,0.04454727016682148,0.0011598937679313521,-0.0010725525978226378,0.003392340133685342,-0.00043106729203518844,-0.0027672769598021682,0.0019051423757317915
GBM01-N1-150-N2-200,150,200,19800,700,400,S08,screen,0.0,3000,2970,1500,1500,0.051,0.041608812359602614,0.06237285064658834,0.02666666666666667,0.024333333333333332,0.01,0.006283801751578197,0.015878814892149137,-0.0015064899467051825,-0.003987116313105752,0.0009741364196953867,0.04195839521456833,0.04046697602557292,0.04344981440356374,0.0009233650573903969,-0.0012169292120825011,0.003063659326863295,0.0010946749580965404,-0.0012730149166405558,0.0034623648328336366
GBM01-N1-150-N2-200,150,200,19800,700,400,S09,screen,0.0,3000,2871,1500,1500,0.050666666666666665,0.04130801732179694,0.062008450185512196,0.02666666666666667,0.024,0.043,0.03442584071935716,0.05359113031367015,-0.0014184347369937107,-0.0039676984275931965,0.0011308289536057752,0.04243217872041962,0.040902144363992754,0.04396221307684649,-0.015825393229366568,-0.01808778888346369,-0.013562997575269445,0.0011687459257275685,-0.001233881447296067,0.003571373298751204
GBM01-N1-200-N2-025,200,25,9000,450,50,S01,screen,0.0,3000,2967,1500,1500,0.06166666666666667,0.05129257997229359,0.07397533899811556,0.031,0.030666666666666665,0.011,0.007061959784684468,0.017096243355688316,-0.006926848488867993,-0.014030621725640301,0.00017692474790431505,0.12012474224916175,0.11584790440791919,0.12440158009040432,0.0001930608883916124,-0.0041546638344616025,0.004540785611244827,0.0001845314135034071,-0.0064838358891082,0.006852898716115013
GBM01-N1-200-N2-025,200,25,9000,450,50,S02,screen,0.0,3000,2964,1500,1500,0.05733333333333333,0.04734566239476799,0.0692747150901775,0.03166666666666667,0.025666666666666667,0.012,0.007849758859317126,0.018304030777701114,-0.007386276493548529,-0.014425122680721235,-0.0003474303063758233,0.11959154619096429,0.11539137169747261,0.12379172068445597,3.9815378606168935e-05,-0.004279848221446648,0.004359478978658986,-0.00022404481910554583,-0.006722667330767725,0.006274577692556633
GBM01-N1-200-N2-025,200,25,9000,450,50,S03,screen,0.0,3000,2965,1500,1500,0.057666666666666665,0.047648679288635046,0.06963689369519227,0.03166666666666667,0.026,0.011666666666666667,0.007586161737740677,0.017902432400395754,-0.006868860436256171,-0.01361554801645428,-0.00012217285605806236,0.11396143918398069,0.10989307148406374,0.11802980688389764,-0.0013841148354273923,-0.005750895719698541,0.002982666048843757,0.0024837877601222055,-0.004101234672146969,0.009068810192391379
GBM01-N1-200-N2-025,200,25,9000,450,50,S04,screen,0.0,3000,2966,1500,1500,0.07666666666666666,0.06506745431774417,0.09013426210234678,0.04033333333333333,0.036333333333333336,0.011333333333333334,0.007323548324461517,0.01749985031479309,-0.01269389413921086,-0.0206114561327376,-0.004776332145684124,0.1346430668343699,0.12990165987320415,0.13938447379553567,-0.00013023004459820515,-0.004173220070851906,0.0039127599816554965,0.0015913877532116698,-0.005097364525463061,0.008280140031886402
GBM01-N1-200-N2-025,200,25,9000,450,50,S05,screen,0.0,3000,2970,1500,1500,0.073,0.06168581569617393,0.08619875023621701,0.03766666666666667,0.035333333333333335,0.01,0.006283801751578197,0.015878814892149137,-0.01275733240792211,-0.01978512702041733,-0.00572953779542689,0.11954658023432325,0.11532564530050396,0.12376751516814255,0.002365194200235172,-0.0018872805849120262,0.00661766898538237,0.0035855864692833604,-0.003141903016779025,0.010313075955345745
GBM01-N1-200-N2-025,200,25,9000,450,50,S06,screen,0.0,3000,2956,1500,1500,0.06233333333333333,0.05190122586079068,0.07469708410738211,0.031,0.03133333333333333,0.014666666666666666,0.009989802668128874,0.02148555095994391,-0.009776597843950494,-0.01686084227562599,-0.002692353412274996,0.12053349945682557,0.11631680516980612,0.12475019374384501,0.004082274414328191,4.739915734356965e-05,0.008117149671312811,-0.004745986541482263,-0.011426423638066611,0.0019344505551020857
GBM01-N1-200-N2-025,200,25,9000,450,50,S07,screen,0.0,3000,2967,1500,1500,0.06433333333333334,0.05372933002844029,0.07686015293302341,0.036,0.028333333333333332,0.011,0.007061959784684468,0.017096243355688316,-0.009414239306400084,-0.01660668189785867,-0.0022217967149414956,0.12243358157427867,0.1181443940485557,0.12672276910000163,0.002311452194902252,-0.001803965134250168,0.006426869524054673,-0.0018006559964034948,-0.008435127967738801,0.004833815974931812
GBM01-N1-200-N2-025,200,25,9000,450,50,S08,screen,0.0,3000,2965,1500,1500,0.064,0.053424424154398284,0.07649986330818358,0.030333333333333334,0.033666666666666664,0.011666666666666667,0.007586161737740677,0.017902432400395754,-0.009605553093055665,-0.0167927364298254,-0.00241836975628593,0.12231414585711657,0.11802781980817381,0.12660047190605933,0.005201715663099331,0.001237194985899177,0.009166236340299484,0.004207315825882788,-0.002471546143328271,0.010886177795093847
GBM01-N1-200-N2-025,200,25,9000,450,50,S09,screen,0.0,3000,2908,1500,1500,0.068,0.05708892010797263,0.08081771334119105,0.034333333333333334,0.033666666666666664,0.030666666666666665,0.023537133357014937,0.039867604217385125,-0.01085228317177309,-0.018219561724933345,-0.003485004618612836,0.12282101030762486,0.11833594644286434,0.1273060741723854,-0.07433512338466129,-0.078640080034946,-0.07003016673437658,0.005546130631536635,-0.0011298697000844812,0.012222130963157753
GBM01-N1-200-N2-040,200,40,10080,480,80,S01,screen,0.0,3000,2970,1500,1500,0.058,0.04795179775338438,0.06999897072932477,0.029,0.029,0.01,0.006283801751578197,0.015878814892149137,-0.007677984709807852,-0.013347258218894976,-0.002008711200720727,0.0962946499831084,0.09289603789728668,0.09969326206893012,0.0020668908408551312,-0.0017944763081439883,0.005928257989854251,2.607324525304392e-05,-0.005363436073798879,0.005415582564304968
GBM01-N1-200-N2-040,200,40,10080,480,80,S02,screen,0.0,3000,2965,1500,1500,0.059,0.04886175450263722,0.07108460047671737,0.027666666666666666,0.03133333333333333,0.011666666666666667,0.007586161737740677,0.017902432400395754,-0.006362336330275521,-0.011922780927336122,-0.0008018917332149192,0.09444187590865788,0.09111871055740656,0.0977650412599092,0.0001436024970208235,-0.0037748147370057,0.004062019731047347,-0.0016290913788204226,-0.006867015454854398,0.0036088326972135523
GBM01-N1-200-N2-040,200,40,10080,480,80,S03,screen,0.0,3000,2961,1500,1500,0.05433333333333333,0.04462322107290078,0.06601039692210836,0.025666666666666667,0.028666666666666667,0.013,0.008646080030504492,0.019503296103159207,-0.004700941548036476,-0.010077168709550176,0.000675285613477225,0.09084495894087088,0.08761161241366398,0.09407830546807779,-0.001254557632498686,-0.005102960041599249,0.002593844776601878,0.0013426286124101885,-0.003920978699387903,0.0066062359242082805
GBM01-N1-200-N2-040,200,40,10080,480,80,S04,screen,0.0,3000,2961,1500,1500,0.06433333333333334,0.05372933002844029,0.07686015293302341,0.03266666666666666,0.03166666666666667,0.013,0.008646080030504492,0.019503296103159207,-0.006728616201422979,-0.012886864708456326,-0.0005703676943896322,0.10464195873899243,0.10097030938322585,0.10831360809475901,-0.0013363434930098183,-0.005065220392802687,0.0023925334067830505,-0.005273886912177223,-0.010523234526730088,-2.4539297624357956e-05
GBM01-N1-200-N2-040,200,40,10080,480,80,S05,screen,0.0,3000,2968,1500,1500,0.051333333333333335,0.041909728013384454,0.06273713049168833,0.027,0.024333333333333332,0.010666666666666666,0.00680144026857975,0.01669156737291122,-0.0073914607891440096,-0.01286358452551567,-0.0019193370527723491,0.09332537113349064,0.09007120752154821,0.09657953474543307,0.005383285820255038,0.001515743278939865,0.00925082836157021,0.002091662190051854,-0.003105719326322756,0.007289043706426464
GBM01-N1-200-N2-040,200,40,10080,480,80,S06,screen,0.0,3000,2973,1500,1500,0.06466666666666666,0.054034323152400435,0.07722035530794506,0.028333333333333332,0.036333333333333336,0.009,0.0055166755619983614,0.014650354585083519,-0.00933278276430169,-0.014841236945576562,-0.003824328583026816,0.09358906193197992,0.09027492246351608,0.09690320140044377,0.003296926340227555,-0.00043037596827139686,0.007024228648726507,0.002423221106863391,-0.002865287678435912,0.007711729892162694
GBM01-N1-200-N2-040,200,40,10080,480,80,S07,screen,0.0,3000,2962,1500,1500,0.056,0.04613462719335834,0.06782496829605988,0.029333333333333333,0.02666666666666667,0.012666666666666666,0.008379752870551895,0.01910442776422998,-0.0066337793936843414,-0.012143805683871137,-0.0011237531034975446,0.09262358338246188,0.08927168636482952,0.09597548040009424,0.0035473703503549306,-0.00014732559462806924,0.0072420662953379305,0.00024569851213294296,-0.005044335623264025,0.005535732647529911
GBM01-N1-200-N2-040,200,40,10080,480,80,S08,screen,0.0,3000,2967,1500,1500,0.06,0.0497725968037077,0.07216934467229234,0.031,0.029,0.011,0.007061959784684468,0.017096243355688316,-0.008606056867317694,-0.014210829106028632,-0.003001284628606756,0.0952895726367785,0.09193292226601726,0.09864622300753972,0.004172379032940065,0.0005518757626607716,0.007792882303219359,-0.0007125139304192779,-0.005946087446454963,0.004521059585616408
GBM01-N1-200-N2-040,200,40,10080,480,80,S09,screen,0.0,3000,2900,1500,1500,0.06733333333333333,0.05647733613436853,0.08009890631703151,0.029333333333333333,0.038,0.03333333333333333,0.02586803648606114,0.042858265079393464,-0.008085207686178998,-0.013818997126620948,-0.002351418245737048,0.09671312326025443,0.09330447146434628,0.10012177505616257,-0.05738235188304365,-0.0611672898454555,-0.0535974139206318,0.003667247069675747,-0.0016367421755451176,0.008971236314896613
GBM01-N1-200-N2-050,200,50,10800,500,100,S01,screen,0.0,3000,2965,1500,1500,0.059,0.04886175450263722,0.07108460047671737,0.027666666666666666,0.03133333333333333,0.011666666666666667,0.007586161737740677,0.017902432400395754,-0.002874332684542334,-0.007747384775902311,0.001998719406817643,0.08264384221855481,0.0797324498851828,0.08555523455192682,0.00217456746631144,-0.0014834490382533297,0.00583258397087621,0.0017724607741126872,-0.002912478390270524,0.006457399938495898
GBM01-N1-200-N2-050,200,50,10800,500,100,S02,screen,0.0,3000,2971,1500,1500,0.06333333333333334,0.05281487668315638,0.07577901978166185,0.027333333333333334,0.036,0.009666666666666667,0.006026789013377336,0.015470632131468182,-0.006705211104946365,-0.0116394358734784,-0.00177098633641433,0.08307974228101637,0.08007514666958483,0.08608433789244792,-0.0010233552578382465,-0.004667478637305761,0.0026207681216292686,-0.0017532662305229253,-0.0064434718796707695,0.002936939418624919
GBM01-N1-200-N2-050,200,50,10800,500,100,S03,screen,0.0,3000,2982,1500,1500,0.059333333333333335,0.04916527123664498,0.07144627924159143,0.034,0.025333333333333333,0.006,0.0033020669503808645,0.010878203706764653,-0.0033021397126756424,-0.008042267861685659,0.0014379884363343734,0.08041457104528776,0.0775684501640806,0.08326069192649493,-0.0018777740925667611,-0.0055202957205527075,0.0017647475354191857,0.00038834222076509145,-0.004336321834561213,0.005113006276091397
GBM01-N1-200-N2-050,200,50,10800,500,100,S04,screen,0.0,3000,2977,1500,1500,0.06366666666666666,0.05311960616002069,0.07613948580367934,0.03233333333333333,0.03133333333333333,0.007666666666666666,0.004514125223704802,0.012992122927849806,-0.011767195336035782,-0.017246869359952708,-0.006287521312118855,0.09317286097207755,0.08985908399411557,0.09648663795003953,-6.471467558580215e-06,-0.0035040151233934973,0.0034910721882763372,-0.0032382246542655103,-0.007884723433323342,0.0014082741247923207
GBM01-N1-200-N2-050,200,50,10800,500,100,S05,screen,0.0,3000,2972,1500,1500,0.058,0.04795179775338438,0.06999897072932477,0.026,0.032,0.009333333333333334,0.00577105869837476,0.015061166947588942,-0.005380890189176262,-0.010375409082887876,-0.00038637129546464834,0.08483636386050582,0.08184689411364847,0.08782583360736317,0.0003595368540853677,-0.003270077773660626,0.003989151481831361,-0.0018828638344983856,-0.00657814163984094,0.0028124139708441687
GBM01-N1-200-N2-050,200,50,10800,500,100,S06,screen,0.0,3000,2973,1500,1500,0.056666666666666664,0.04673993662874993,0.06855004985843194,0.033,0.023666666666666666,0.009,0.0055166755619983614,0.014650354585083519,-0.005497231959590895,-0.010519571025298219,-0.00047489289388357066,0.08492550354922714,0.08189399749774799,0.08795700960070628,0.004893610167049396,0.0014166975228030085,0.008370522811295782,0.0008893070005077343,-0.003779664662153369,0.005558278663168837
GBM01-N1-200-N2-050,200,50,10800,500,100,S07,screen,0.0,3000,2969,1500,1500,0.05333333333333334,0.04371769460207437,0.06492033689628932,0.027666666666666666,0.025666666666666667,0.010333333333333333,0.006542037223830099,0.01628577491877905,-0.005441181427688632,-0.010530814931032279,-0.00035154792434498577,0.08597482805457404,0.08290128922146336,0.08904836688768472,0.0036328617392691275,0.00016739504142368857,0.007098328437114566,-0.0011329830649732466,-0.0058097684893197495,0.003543802359373257
GBM01-N1-200-N2-050,200,50,10800,500,100,S08,screen,0.0,3000,2973,1500,1500,0.065,0.054339402904491144,0.07758047105473619,0.03666666666666667,0.028333333333333332,0.009,0.0055166755619983614,0.014650354585083519,-0.005984242896109747,-0.011057045895295294,-0.0009114398969241998,0.08575019136964748,0.08268462073051844,0.08881576200877653,0.0038889202743650456,0.00046448039338733245,0.007313360155342759,-0.0006436156400636483,-0.005406454519664479,0.004119223239537183
GBM01-N1-200-N2-050,200,50,10800,500,100,S09,screen,0.0,3000,2877,1500,1500,0.067,0.05617166675565691,0.07973938019686133,0.035,0.032,0.041,0.032643094666353734,0.05138270337338269,-0.006475293851765743,-0.011590961291490806,-0.0013596264120406803,0.0849545204311198,0.08185345130462326,0.08805558955761633,-0.050906473596524386,-0.054542505389630014,-0.04727044180341876,0.00019928147013694757,-0.004659194707228337,0.005057757647502232
GBM01-N1-200-N2-075,200,75,12600,550,150,S01,screen,0.0,3000,2970,1500,1500,0.052333333333333336,0.04281318778150576,0.06382925722021249,0.03,0.022333333333333334,0.01,0.006283801751578197,0.015878814892149137,-0.004587377835297961,-0.008669193613482801,-0.00050556205711312,0.06919779893625583,0.06674675059083074,0.07164884728168092,-0.001009829564690644,-0.004174209674285912,0.0021545505449046235,1.7461516275000213e-05,-0.0037877085751235194,0.0038226316076735195
GBM01-N1-200-N2-075,200,75,12600,550,150,S02,screen,0.0,3000,2967,1500,1500,0.059666666666666666,0.04946888558965727,0.07180786038746095,0.029333333333333333,0.030333333333333334,0.011,0.007061959784684468,0.017096243355688316,-0.003419059858920445,-0.007488861858895177,0.000650742141054286,0.06841086914960971,0.06593695624495416,0.07088478205426527,-0.000605158988205122,-0.0037840797377797224,0.0025737617613694782,0.0012423463696727398,-0.0025976891828989263,0.005082381922244406
GBM01-N1-200-N2-075,200,75,12600,550,150,S03,screen,0.0,3000,2978,1500,1500,0.056,0.04613462719335834,0.06782496829605988,0.03,0.026,0.007333333333333333,0.004267676697941736,0.012573375954731052,-0.0017408345736410018,-0.005660643786996048,0.002178974639714044,0.06621290114714942,0.06384633746886584,0.068579464825433,-0.002048759465783548,-0.00516529287278609,0.0010677739412189944,0.0014154582171583357,-0.002363048682392964,0.005193965116709635
GBM01-N1-200-N2-075,200,75,12600,550,150,S04,screen,0.0,3000,2971,1500,1500,0.06666666666666667,0.05586607986397509,0.07937977158966131,0.033666666666666664,0.033,0.009666666666666667,0.006026789013377336,0.015470632131468182,-0.004880166056184009,-0.00922060772997587,-0.0005397243823921467,0.07377568307695917,0.07118079174489024,0.0763705744090281,0.001907848209125344,-0.0011903904849689204,0.005006086903219608,-0.0014246591663815806,-0.005252040706800274,0.0024027223740371124
GBM01-N1-200-N2-075,200,75,12600,550,150,S05,screen,0.0,3000,2973,1500,1500,0.051333333333333335,0.041909728013384454,0.06273713049168833,0.02666666666666667,0.024666666666666667,0.009,0.0055166755619983614,0.014650354585083519,-0.003716064183105413,-0.007811893520539452,0.0003797651543286265,0.06954830527379889,0.06709712798140575,0.07199948256619203,0.0010719110022884407,-0.002135190421458051,0.004279012426034933,-0.0004167672066004105,-0.0041421002579611855,0.003308565844760365
GBM01-N1-200-N2-075,200,75,12600,550,150,S06,screen,0.0,3000,2977,1500,1500,0.05733333333333333,0.04734566239476799,0.0692747150901775,0.03266666666666666,0.024666666666666667,0.007666666666666666,0.004514125223704802,0.012992122927849806,-0.0037633995933123573,-0.007889206568072807,0.0003624073814480922,0.07031725123422218,0.06786160060359876,0.0727729018648456,0.0040218464665622835,0.0009482312517779443,0.007095461681346622,-0.000650819641288297,-0.004410871564790474,0.0031092322822138807
GBM01-N1-200-N2-075,200,75,12600,550,150,S07,screen,0.0,3000,2975,1500,1500,0.052,0.04251191679605569,0.06346533270678072,0.027333333333333334,0.024666666666666667,0.008333333333333333,0.005012239024984865,0.01382440012433338,-0.0007740551473655942,-0.004865011666938786,0.003316901372207598,0.06924764609904265,0.06679015827823137,0.07170513391985392,0.0023387041341624364,-0.0006815108059055604,0.005358919074230433,-0.0007335856298662098,-0.004555462552043497,0.003088291292311078
GBM01-N1-200-N2-075,200,75,12600,550,150,S08,screen,0.0,3000,2969,1500,1500,0.06433333333333334,0.05372933002844029,0.07686015293302341,0.031,0.03333333333333333,0.010333333333333333,0.006542037223830099,0.01628577491877905,-0.003564263895159723,-0.007647496534783076,0.0005189687444636295,0.06863323777759249,0.06614910316321021,0.07111737239197477,0.0020191780987115393,-0.0009757844719241056,0.005014140669347184,-0.0014652908107241419,-0.005337877598601611,0.0024072959771533273
GBM01-N1-200-N2-075,200,75,12600,550,150,S09,screen,0.0,3000,2864,1500,1500,0.060333333333333336,0.05007640413115069,0.07253073284373118,0.033,0.027333333333333334,0.04533333333333334,0.03651266989143924,0.05616066963376082,-0.0022835391248714853,-0.006459672488888228,0.001892594239145258,0.06986128022469176,0.06738306151651446,0.07233949893286906,-0.039979537021690506,-0.04313398309347159,-0.03682509094990942,0.0015903233622781075,-0.0023227026738066353,0.005503349398362851
GBM01-N1-200-N2-100,200,100,14400,600,200,S01,screen,0.0,3000,2979,1500,1500,0.05733333333333333,0.04734566239476799,0.0692747150901775,0.030666666666666665,0.02666666666666667,0.007,0.0040231137598159905,0.012152743393974982,-0.0010933729408632651,-0.004546031271163722,0.0023592853894371917,0.05831413756549247,0.056229140511499034,0.0603991346194859,-0.0014010416413512679,-0.004331186498914878,0.001529103216212342,-0.00032029720018284327,-0.0036247064013037815,0.0029841120009380952
